representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
anyhow,3,anyhow,3,3,['anyhow']
never patterns,2,never patterns,2,2,['never patterns']
primitives,4,primitives,4,4,['primitives']
orphan rules,3,orphan rules,3,5,"['orphan rules', 'placement rules']"
regions,3,regions,3,3,['regions']
needs investigation,2,needs investigation,2,2,['needs investigation']
i unsound,8,i unsound,8,8,['i unsound']
lifetimes,14,lifetimes,14,14,['lifetimes']
grammar,9,grammar,9,9,['grammar']
numeric,13,numeric,13,13,['numeric']
unsoundness,32,unsoundness,32,32,['unsoundness']
deref,7,deref,7,9,"['deref', 'getattr']"
ptr,3,ptr,3,5,"['ptr', 'ptr metadata']"
lld,3,lld,3,3,['lld']
false positive,11,false positive,11,14,"['false positive', 'false positives']"
intrinsic,6,intrinsic,6,10,"['intrinsic', 'intrinsic function']"
smart contracts,2,smart pointers,6,14,"['smart pointers', 'smart contract', 'smart contracts', 'smart pointer']"
internals,4,internals,4,4,['internals']
print,3,print,3,3,['print']
efficiency,2,efficiency,2,2,['efficiency']
variadic functions,13,variadic functions,13,16,"['variadic functions', 'recursive functions']"
macros,14,macros,14,16,"['macros', 'derive macros']"
libs,3,core lib,6,9,"['libs', 'core lib']"
function call,7,function call,7,11,"['function call', 'call stack', 'method call']"
method resolution,12,method resolution,12,27,"['method resolution', 'method overriding', 'method security', 'method visibility', 'method invocation', 'method argument resolution']"
missing function,3,missing,4,16,"['missing feature', 'missing function', 'missing', 'missing dependency', 'function missing', 'component missing']"
malloc,2,alloc,3,5,"['alloc', 'malloc']"
rpath,3,rpath,3,3,['rpath']
tidy,8,tidy,8,10,"['tidy', 'clang tidy']"
unsafety,5,unsafety,5,5,['unsafety']
support,5,platform support,5,22,"['platform support', 'function support', 'support', 'extension support', 'multilingual support', 'kotlin support', 'monorepo support']"
variance,3,variance,3,5,"['variance', 'variance inference']"
vectorization,6,vectorization,6,6,['vectorization']
select,4,select,4,7,"['select', 'select component']"
hashmap,2,hashmap,2,2,['hashmap']
ub,3,ub,3,3,['ub']
meson,2,meson,2,2,['meson']
pointer,2,pointer arithmetic,15,30,"['pointer arithmetic', 'function pointer', 'invalid pointer', 'pointer', 'pointer comparison']"
variable,7,environment variable,35,54,"['variable', 'environment variable', 'undefined variable', 'variable resolution', 'variable management']"
win32,3,win32,3,3,['win32']
whitespace,4,whitespace,4,4,['whitespace']
zone,6,time zone,10,16,"['zone', 'time zone']"
interceptor,10,interceptor,10,14,"['interceptor', 'interceptors']"
ng switch,3,ng switch,3,3,['ng switch']
ts,2,ts,2,2,['ts']
unit test,10,unit test,10,18,"['unit testing', 'unit tests', 'unit test', 'unit test failure']"
setup,12,setup,12,18,"['setup', 'project setup', 'setup issue']"
operators,8,operators,8,8,['operators']
pipeline,7,pipeline,7,12,"['pipeline parallelism', 'pipeline', 'template pipeline']"
upstream,15,upstream,15,21,"['upstream', 'upstream dependency']"
function signature,12,function signature,12,14,"['function signature', 'signature']"
hooks,4,hooks,4,15,"['hook', 'promise hooks', 'forward hooks', 'hooks', 'property hooks']"
deploy,4,deploy,4,4,['deploy']
mpi,4,mpi,4,4,['mpi']
functionalization,13,functionalization,13,13,['functionalization']
reasoning,3,reasoning,3,3,['reasoning']
timm,4,timm,4,7,"['timm', 'timm models']"
bitwise operations,3,bitwise operations,3,5,"['bitwise operations', 'bitwise operation']"
take along dim,3,take along dim,3,3,['take along dim']
symbol management,2,symbol resolution,12,23,"['symbol conflict', 'missing symbol', 'undefined symbol', 'symbol resolution', 'symbol management']"
nll loss,3,nll loss,3,3,['nll loss']
dsd,3,dsd,3,3,['dsd']
tp,4,tp,4,4,['tp']
datastructures,2,datastructures,2,2,['datastructures']
subclassing,2,subclassing,2,2,['subclassing']
distribution,13,distribution,13,13,['distribution']
rendezvous,3,rendezvous,3,3,['rendezvous']
etcd,6,etcd,6,6,['etcd']
clamp,4,clamp,4,4,['clamp']
recompilation,20,recompilation,20,20,['recompilation']
global variables,6,global variable,7,16,"['global variables', 'global', 'global variable']"
load,3,load time weaving,4,11,"['save load', 'load time weaving', 'load error', 'load']"
gather,4,gather,4,6,"['gather', 'scatter gather']"
composer,4,composer,4,4,['composer']
associated functions,4,functions,4,8,"['functions', 'associated functions']"
flops,5,flops,5,7,"['flops', 'flops counting']"
openmp,7,openmp,7,7,['openmp']
randomness,12,randomness,12,12,['randomness']
c10,5,c10,5,5,['c10']
subclasses,2,subclasses,2,2,['subclasses']
asyncio,4,asyncio,4,4,['asyncio']
concat,3,concat,3,3,['concat']
diffusers,5,diffusers,5,5,['diffusers']
autotune,13,autotune,13,17,"['autotune', 'autotuning']"
utilities,4,utilities,4,4,['utilities']
fee estimation,4,fee estimation,4,4,['fee estimation']
synchronization,30,synchronization,30,30,['synchronization']
depends,2,depends,2,2,['depends']
crypter,3,crypter,3,3,['crypter']
props,3,props,3,5,"['props', 'rest props']"
svelte kit,2,svelte kit,2,4,"['svelte kit', 'test kit']"
alert,3,alert,3,3,['alert']
permission,4,permission,4,6,"['permission', 'permission denied']"
permalink,4,permalink,4,4,['permalink']
golang,68,golang,68,68,['golang']
cascade,4,cascade,4,4,['cascade']
content adapter,3,adapter,6,13,"['content adapters', 'content adapter', 'adapter']"
params,5,params,5,7,"['params', 'type params']"
resources,6,resources,6,6,['resources']
timestamp,13,timestamp,13,13,['timestamp']
connect,2,connect,2,4,"['connect', 'connect protocol']"
porting,26,porting,26,30,"['porting', 'issue porting']"
lombok,15,lombok,15,15,['lombok']
health,7,health,7,16,"['health', 'health check', 'health indicator']"
eclipse,15,eclipse,15,15,['eclipse']
conditions,2,conditions,2,2,['conditions']
systemd,9,systemd,9,9,['systemd']
connector,2,connector,2,2,['connector']
getting started,4,getting started,4,4,['getting started']
enterprise to develocity,2,how to,5,9,"['how to', 'text to speech', 'enterprise to develocity']"
rabbit mq,2,mq,4,6,"['rabbit mq', 'mq']"
value classes,5,value classes,5,11,"['value objects', 'value classes', 'value class', 'value object']"
artemis,6,artemis,6,10,"['artemis', 'activemq artemis']"
saml,5,saml,5,5,['saml']
cnb,2,cnb,2,2,['cnb']
readme,6,readme,6,6,['readme']
service,5,service,5,20,"['service', 'conversion service', 'service connections', 'language service', 'instantiation service', 'service connection']"
dsl,2,query dsl,6,12,"['dsl', 'kotlin dsl', 'query dsl']"
chore,2,chore,2,2,['chore']
changelog,12,changelog,12,12,['changelog']
jaybird,2,jaybird,2,2,['jaybird']
webservices,2,webservices,2,2,['webservices']
starter,10,starter,10,12,"['starter', 'starter metadata']"
conditional on,2,conditional on property,3,8,"['conditional on property', 'conditional on missing bean', 'conditional on']"
component scan,5,component scan,5,7,"['component scan', 'scan']"
commons compress,3,commons compress,3,3,['commons compress']
test issue,15,test issue,15,21,"['test issue', 'testing issue']"
rolling upgrade,12,rolling upgrade,12,12,['rolling upgrade']
credentials,12,credentials,12,12,['credentials']
searchable snapshots,8,searchable snapshots,8,12,"['searchable snapshots', 'searchable snapshot']"
ranking,4,ranking,4,4,['ranking']
bucket,2,bucket,2,2,['bucket']
codec,4,codec,4,11,"['codec', 'commons codec', 'codec issue']"
indices,5,indices,5,5,['indices']
jvm,18,jvm,18,20,"['jvm', 'jvm tool mode']"
bulk,2,bulk,2,2,['bulk']
mixed cluster,15,mixed cluster,15,20,"['mixed cluster', 'mixed precision']"
ql,3,ql,3,3,['ql']
nested,3,nested,3,6,"['nested', 'nested fields']"
ilm,8,ilm,8,8,['ilm']
pool,4,thread pool,12,18,"['thread pool', 'connection pool', 'pool']"
repo,5,repo,5,15,"['snapshot repo', 'repo', 'repo management', 'mono repo', 'azure snapshot repo']"
aggregations,11,aggregations,11,11,['aggregations']
painless,4,painless,4,4,['painless']
fish,3,fish,3,5,"['fish', 'fish shell']"
walker,3,walker,3,3,['walker']
tar,4,tar,4,4,['tar']
alias,7,alias,7,12,"['alias', 'alias analysis', 'trait alias']"
arithmetic,11,arithmetic,11,13,"['arithmetic', 'interval arithmetic']"
signer,2,signer,2,2,['signer']
springframework,5,springframework,5,5,['springframework']
qualifier,7,qualifier,7,9,"['qualifier', 'qualifier resolution']"
reference manual,9,reference manual,9,9,['reference manual']
dynamic property,2,dynamic property,2,4,"['dynamic property', 'dynamic property sources']"
crac,7,crac,7,7,['crac']
spring orm,2,orm,16,18,"['spring orm', 'orm']"
milestone,10,milestone,10,10,['milestone']
method handle,5,method handle,5,5,['method handle']
transactional,4,transactional,4,4,['transactional']
controller,11,controller,11,11,['controller']
response,6,response,6,6,['response']
handler method,2,handler,2,8,"['handler', 'handler method', 'method handler', 'handler mapping']"
review,4,review,4,4,['review']
stomp,4,stomp,4,4,['stomp']
emulation,10,emulation,10,10,['emulation']
x86,9,x86,9,15,"['x86', 'x86 64']"
coloring,6,coloring,6,6,['coloring']
tracking,16,tracking,16,25,"['version tracking', 'tracking', 'feature tracking']"
goto anything,2,goto anything,2,2,['goto anything']
sharing,4,sharing,4,4,['sharing']
dropbox,5,dropbox,5,7,"['dropbox', 'onedrive']"
sidebar,10,sidebar,10,10,['sidebar']
pam,5,pam,5,5,['pam']
organization,11,organization,11,11,['organization']
rss,5,rss,5,5,['rss']
cron,5,cron,5,7,"['cron', 'cron expression']"
artifact,4,artifact,4,7,"['artifact', 'artifact management']"
playback,3,playback,3,3,['playback']
stdlib,109,stdlib,109,111,"['stdlib', 'stdlib issue']"
sockets,6,sockets,6,8,"['sockets', 'socket']"
markers,4,environment markers,7,15,"['environment markers', 'marker resolution', 'marker', 'markers']"
requirements,18,requirements,18,18,['requirements']
normalization,10,normalization,10,10,['normalization']
setuptools scm,3,scm,5,8,"['setuptools scm', 'scm']"
virtual environment,30,virtual environment,30,40,"['virtual environment', 'virtual environments', 'virtual function elimination', 'virtual workspace']"
init,13,init,13,18,"['init', 'spring init', 'init error']"
fork management,3,fork management,3,6,"['fork management', 'forks']"
general,27,general,27,29,"['general', 'general improvement']"
logic,15,logic,15,15,['logic']
readonly,10,readonly,10,12,"['readonly', 'readonly class']"
stepper,6,stepper,6,6,['stepper']
snackbar,6,snackbar,6,6,['snackbar']
datepicker,7,datepicker,7,7,['datepicker']
zts,5,zts,5,5,['zts']
dba,3,dba,3,3,['dba']
domain,2,domain language,6,25,"['domain language', 'domain', 'domain language features', 'domain stdlib', 'domain compiler', 'domain autograd', 'domain database']"
gmp,6,gmp,6,6,['gmp']
fiber,8,fiber,8,8,['fiber']
firebird,4,firebird,4,4,['firebird']
var dump,3,var dump,3,3,['var dump']
foreach,7,foreach,7,7,['foreach']
sema,2,sema,2,2,['sema']
metaprogramming,6,metaprogramming,6,6,['metaprogramming']
log,14,log,14,31,"['slow query log', 'log backup', 'general log', 'log', 'slow log', 'log management', 'log redaction', 'log analysis', 'log level']"
dxf,2,dxf,2,2,['dxf']
resource group,4,resource group,4,6,"['resource group', 'process group']"
tso,4,tso,4,4,['tso']
alter table,4,alter table,4,4,['alter table']
gorm,2,gorm,2,2,['gorm']
dist,2,dist task,3,7,"['dist task', 'dist', 'dist distributed']"
dm,4,dm,4,4,['dm']
select for update,2,select for update,2,2,['select for update']
slow query,6,slow query,6,9,"['slow query', 'slow performance']"
manpage,3,manpage,3,3,['manpage']
lua,3,lua,3,3,['lua']
colors,5,colors,5,5,['colors']
state dict,7,state dict,7,15,"['dict', 'tensor dict', 'state dict', 'load state dict']"
x11,4,x11,4,4,['x11']
screen,2,screen reader,12,14,"['screen', 'screen reader']"
colorscheme,4,colorscheme,4,4,['colorscheme']
oss,3,oss,3,3,['oss']
completions,11,completions,11,11,['completions']
dap,3,dap,3,3,['dap']
live share,2,live share,2,2,['live share']
ghe,2,ghe,2,2,['ghe']
undo redo,3,undo,5,8,"['undo redo', 'undo']"
titlebar,2,titlebar,2,4,"['titlebar', 'menubar']"
disposable management,3,disposable,6,9,"['disposable management', 'disposable']"
tunnel,2,tunnel,2,2,['tunnel']
decorations,8,decorations,8,10,"['decorations', 'decoration']"
fix,8,fix,8,21,"['quick fix', 'fix', 'suggest fix', 'fix needed']"
chrome,3,chrome,3,3,['chrome']
reproducible,38,reproducible,38,38,['reproducible']
account management,7,account management,7,9,"['account management', 'accounts']"
commenting,9,commenting,9,9,['commenting']
inlay hints,2,inlay hints,2,4,"['inlay hints', 'inlay hint']"
deprecated,17,deprecated,17,20,"['deprecated', 'deprecated feature']"
intellisense,10,intellisense,10,10,['intellisense']
microsoft account,2,microsoft,4,6,"['microsoft account', 'microsoft']"
extensibility,2,extensibility,2,2,['extensibility']
dart,2,dart,2,2,['dart']
graphics,8,graphics,8,8,['graphics']
reference guide,4,reference guide,4,12,"['command guide', 'update guide', 'reference guide', 'style guide']"
color picker,4,color picker,4,7,"['picker', 'color picker']"
embedded,4,embedded,4,8,"['embedded languages', 'embedded', 'embedded systems']"
workspace trust,2,workspace trust,2,4,"['workspace trust', 'trust']"
views,2,views,2,2,['views']
nls,2,nls,2,2,['nls']
deep learning,59,deep learning,59,63,"['deep linking', 'deep learning', 'domain: deep learning']"
extension updates,2,extension updates,2,2,['extension updates']
observable,4,observable,4,4,['observable']
postman,2,postman,2,2,['postman']
timeline,5,timeline,5,5,['timeline']
flutter,3,flutter,3,3,['flutter']
memento,3,memento,3,3,['memento']
button,5,button,5,5,['button']
roaming profiles,2,roaming profiles,2,2,['roaming profiles']
microphone,2,microphone,2,2,['microphone']
subprocess,3,subprocess,3,3,['subprocess']
system,3,distributed system,17,35,"['system', 'operating system', 'system variables', 'distributed system', 'distributed systems', 'attribute system', 'extension system']"
toast,2,toast,2,2,['toast']
peer dependencies,2,peer dependencies,2,2,['peer dependencies']
redux,3,redux,3,3,['redux']
intercepting routes,2,parallel routes,4,8,"['parallel routes', 'intercepting routes', 'route interception']"
bundling,2,bundling,2,2,['bundling']
ppr,4,ppr,4,4,['ppr']
typed routes,2,typed routes,2,2,['typed routes']
production,3,production,3,3,['production']
next og,2,next og,2,2,['next og']
polyfills,4,polyfill,9,13,"['polyfills', 'polyfill']"
csp,3,csp,3,3,['csp']
rsa,7,rsa,7,7,['rsa']
traceback,2,traceback,2,2,['traceback']
checker,4,checker,4,4,['checker']
multicast,3,multicast,3,3,['multicast']
sanitizer,25,sanitizer,25,31,"['sanitizers', 'sanitizer', 'address sanitizer']"
sendfile,2,sendfile,2,2,['sendfile']
cleaning,3,cleaning,3,3,['cleaning']
inline,2,inline,2,2,['inline']
multi arch,3,multi arch,3,6,"['multi arch', 'new arch']"
unique,2,unique constraint,3,5,"['unique', 'unique constraint']"
chdir,2,readdir,3,5,"['chdir', 'readdir']"
cve,5,cve,5,5,['cve']
build id,2,function id,4,6,"['build id', 'function id']"
finalizers,3,finalizers,3,3,['finalizers']
assignment,6,assignment,6,6,['assignment']
visualization,9,visualization,9,9,['visualization']
iter,4,iter,4,4,['iter']
package missing,2,package missing,2,2,['package missing']
exec,4,exec,4,4,['exec']
encoder,2,encoder,2,2,['encoder']
token,6,token,6,13,"['semantic token', 'token', 'access token']"
contributing,4,contributing,4,4,['contributing']
aix,2,aix,2,2,['aix']
incompatible,2,incompatible,2,2,['incompatible']
limit,2,memory limit,6,18,"['limit', 'limits', 'recursion limit', 'resource limit', 'memory limit', 'limit operator']"
timing,2,timing attack,2,6,"['timing attack', 'timing', 'timing channel']"
odr violation,3,odr violation,3,3,['odr violation']
kqueue,3,kqueue,3,3,['kqueue']
stringer,2,stringer,2,2,['stringer']
read,6,read only,7,20,"['read', 'read only', 'read engines', 'read aloud', 'read write']"
vuln check,4,vuln check,4,4,['vuln check']
escaping,2,escaping,2,2,['escaping']
handshake,3,handshake,3,3,['handshake']
gob,2,gob,2,2,['gob']
luci,3,luci,3,3,['luci']
gcp,2,gcp,2,2,['gcp']
vcs,3,vcs,3,3,['vcs']
communication,7,communication,7,7,['communication']
border,3,border,3,3,['border']
cdp,3,cdp,3,3,['cdp']
fragment,3,fragment,3,3,['fragment']
react root view,2,react root view,2,2,['react root view']
autocorrect,2,autocorrect,2,2,['autocorrect']
yarn,3,yarn,3,3,['yarn']
specification,8,specification,8,8,['specification']
inspect,2,inspect,2,2,['inspect']
padding,5,padding,5,5,['padding']
es module,2,es modules,3,9,"['es modules', 'es', 'es module', 'sql es']"
require,4,require,4,4,['require']
abort signal,3,abort controller,4,7,"['abort signal', 'abort controller']"
stdin,3,stdin,3,6,"['stdin', 'stdio']"
keepalive,4,keepalive,4,4,['keepalive']
module import,4,module import,4,7,"['module exports', 'module import']"
bundler,2,bundler,2,2,['bundler']
subcommand,2,subcommand,2,2,['subcommand']
n api,5,n api,5,5,['n api']
pino,3,pino,3,3,['pino']
workers,5,workers,5,7,"['workers', 'cloudflare workers']"
ipc,3,ipc,3,3,['ipc']
postinstall,2,postinstall,2,2,['postinstall']
provenance,3,provenance,3,3,['provenance']
in toto,2,just in time,3,5,"['in toto', 'just in time']"
deno core,14,deno core,14,14,['deno core']
temporal,2,temporal,2,2,['temporal']
ecosystem,2,ecosystem,2,2,['ecosystem']
pin ergonomics,2,pin ergonomics,2,4,"['pin ergonomics', 'pin']"
rustc book,2,rustc book,2,2,['rustc book']
unboxing,3,unboxing,3,3,['unboxing']
links,2,symbolic links,5,7,"['links', 'symbolic links']"
rust by example,2,rust by example,2,2,['rust by example']
thread local,3,thread local,3,6,"['thread local', 'thread local storage']"
unwinding,5,unwinding,5,8,"['unwinding', 'unwind']"
str,3,str,3,3,['str']
soundness,9,soundness,9,9,['soundness']
coercion,5,coercion,5,5,['coercion']
ambiguity,5,ambiguity,5,5,['ambiguity']
expect,3,expect,3,3,['expect']
avr,2,avr,2,2,['avr']
sleep,2,sleep,2,2,['sleep']
implementation,6,implementation,6,6,['implementation']
futures,4,futures,4,4,['futures']
reuse,3,reuse,3,3,['reuse']
verbose,2,verbose,2,2,['verbose']
list,5,list,5,21,"['linked list', 'query list', 'module list', 'list', 'list formatting', 'list manipulation', 'list item', 'issue list']"
sysroot,3,sysroot,3,5,"['sysroot', 'dylib']"
cell,2,cell,2,2,['cell']
pointer aliasing,2,aliasing,8,10,"['pointer aliasing', 'aliasing']"
musl,3,musl,3,3,['musl']
dependency check,3,dependency check,3,9,"['dependency check', 'gradient check', 'status check', 'privilege check']"
nix,2,nix,2,2,['nix']
structure,4,structure,4,4,['structure']
non determinism,3,non lifetime binders,4,9,"['non local definitions', 'non lifetime binders', 'non determinism']"
mutability,2,interior mutability,2,4,"['interior mutability', 'mutability']"
waker,3,waker,3,3,['waker']
channel,7,channel,7,7,['channel']
unnamed fields,2,unnamed fields,2,2,['unnamed fields']
crates,21,crates,21,23,"['crates', 'crates issue']"
future compat,2,future compat,2,2,['future compat']
feature gate,7,feature gate,7,7,['feature gate']
target specs,2,target specs,2,2,['target specs']
cycle detection,4,cycle detection,4,7,"['cycle detection', 'reference cycle']"
resolve,4,resolve,4,4,['resolve']
tabs,3,tabs,3,6,"['tabs', 'pinned tabs']"
pane management,2,pane management,2,4,"['pane management', 'pane']"
terminal behavior,11,terminal behavior,11,11,['terminal behavior']
tab,2,tab management,5,11,"['tab', 'tab management', 'tab completion', 'tab stops']"
interaction,21,interaction,21,25,"['interaction', 'environment interaction', 'vimscript interaction']"
command not found,4,command not found,4,8,"['command not found', 'file not found', 'not implemented']"
winget,3,winget,3,3,['winget']
reflow,3,reflow,3,3,['reflow']
escape sequences,2,escape sequences,2,2,['escape sequences']
resize,8,resize,8,8,['resize']
minimization,2,minimization,2,2,['minimization']
standalone component,3,standalone components,3,6,"['standalone components', 'standalone component']"
spelling,2,spelling,2,2,['spelling']
localize,2,localize,2,2,['localize']
schematics,3,schematics,3,3,['schematics']
common,3,common,3,3,['common']
matcher,2,pattern matcher,7,9,"['matcher', 'pattern matcher']"
status,3,status,3,7,"['status change', 'status', 'language status']"
inputs,3,inputs,3,3,['inputs']
lazy initialization,6,lazy loading,7,15,"['lazy loading', 'lazy module', 'lazy initialization']"
diagram,4,diagram,4,4,['diagram']
prerendering,2,prerendering,2,2,['prerendering']
dynamic,6,dynamic compilation,9,19,"['dynamic content', 'dynamic', 'dynamic compilation', 'dynamic programming']"
a11y,17,a11y,17,19,"['a11y', 'a11y issues']"
two way binding,6,two way binding,6,6,['two way binding']
queries,3,queries,3,3,['queries']
elements,2,elements,2,2,['elements']
constraint violation,5,constraint violation,5,5,['constraint violation']
multiple inheritance,3,inheritance,8,11,"['multiple inheritance', 'inheritance']"
tensorflow,3,tensorflow,3,3,['tensorflow']
ninja,2,ninja,2,2,['ninja']
ddp,4,ddp,4,4,['ddp']
gemm,3,gemm,3,3,['gemm']
conformer,2,conformer,2,2,['conformer']
clipping,2,clipping,2,2,['clipping']
count nonzero,2,count nonzero,2,2,['count nonzero']
loss functions,3,data loss,10,21,"['loss function', 'loss functions', 'data loss']"
artifacts,3,artifacts,3,3,['artifacts']
njt,2,njt,2,2,['njt']
accelerator,5,accelerator,5,5,['accelerator']
rnn,2,rnn,2,2,['rnn']
feature flags,2,compiler flags,6,14,"['feature flag', 'flags', 'compiler flags', 'feature flags']"
sve,2,sve,2,2,['sve']
convolution,12,convolution,12,12,['convolution']
channels last,2,channels last,2,2,['channels last']
int8,4,int8,4,4,['int8']
keras,2,keras,2,2,['keras']
mask,2,mask,2,2,['mask']
pyright,2,pyright,2,2,['pyright']
scatter reduce,2,scatter reduce,2,2,['scatter reduce']
partitioner,2,partitioner,2,2,['partitioner']
multinomial,3,multinomial,3,3,['multinomial']
reduction,5,reduction,5,5,['reduction']
sharding,4,sharding,4,4,['sharding']
cutlass,2,cutlass,2,2,['cutlass']
arange,2,arange,2,2,['arange']
hud,2,hud,2,2,['hud']
strides,2,strides,2,2,['strides']
metal,2,metal performance shaders,4,6,"['metal', 'metal performance shaders']"
pickle,3,pickle,3,3,['pickle']
vision,2,vision,2,2,['vision']
guard validation,4,guard validation,4,8,"['guard validation', 'type guard', 'guard failure']"
cond,3,cond,3,3,['cond']
dynamic axes,4,dynamic axes,4,4,['dynamic axes']
lora,2,lora,2,2,['lora']
counter,6,counter,6,6,['counter']
mv,2,mv,2,2,['mv']
bmm,2,bmm,2,2,['bmm']
pooling,2,connection pooling,4,6,"['pooling', 'connection pooling']"
masking,3,masking,3,3,['masking']
constexpr,7,constexpr,7,7,['constexpr']
scalar,3,scalar,3,3,['scalar']
neon,4,neon,4,4,['neon']
cnn,19,cnn,19,19,['cnn']
linearization,2,linearization,2,2,['linearization']
devx,2,devx,2,2,['devx']
device mesh,6,device mesh,6,8,"['device mesh', 'mesh']"
gil,4,gil,4,4,['gil']
gcn,3,gcn,3,3,['gcn']
scaling,4,scaling,4,4,['scaling']
dropout,5,dropout,5,5,['dropout']
dispatcher,3,dispatcher,3,3,['dispatcher']
functional programming,8,programming,16,24,"['functional programming', 'programming']"
registration,2,registration,2,2,['registration']
parametrization,4,parametrization,4,4,['parametrization']
int type,2,int type,2,2,['int type']
flatten,2,flatten,2,2,['flatten']
precision,6,precision,6,10,"['precision', 'numerical precision']"
dce,2,dce,2,2,['dce']
backend issues,2,backend issue,3,5,"['backend issues', 'backend issue']"
forward mode ad,2,forward mode ad,2,2,['forward mode ad']
bilinear,2,bilinear,2,2,['bilinear']
differentiability,2,differentiability,2,2,['differentiability']
lowering,4,lowering,4,6,"['lowering', 'lowering exception']"
storybook,2,storybook,2,2,['storybook']
globbing,3,globbing,3,3,['globbing']
v4,3,v4,3,5,"['v4', 'v2']"
spacing,3,spacing,3,3,['spacing']
vue,55,vue,55,55,['vue']
grid,2,grid,2,2,['grid']
oxide,2,oxide,2,2,['oxide']
shorthand,3,shorthand,3,3,['shorthand']
dynamic classes,2,dynamic classes,2,4,"['dynamic classes', 'enhanced classes']"
arbitrary values,3,arbitrary values,3,6,"['arbitrary values', 'derived values']"
safari,2,safari,2,2,['safari']
keyframes,3,keyframes,3,3,['keyframes']
styles,4,styles,4,6,"['scoped styles', 'styles']"
transparency,4,transparency,4,4,['transparency']
color mix,2,color mix,2,2,['color mix']
shadow,3,shadow,3,3,['shadow']
media,4,media type,4,16,"['media queries', 'media types', 'media type', 'media playback', 'media', 'social media']"
modifier,2,modifier,2,4,"['modifier', 'important modifier']"
brew,2,brew,2,2,['brew']
consensus,6,consensus,6,6,['consensus']
tor,3,tor,3,3,['tor']
hardening,3,hardening,3,3,['hardening']
boost,2,boost,2,2,['boost']
man pages,4,man pages,4,6,"['man pages', 'man']"
multiprocess,4,multiprocess,4,4,['multiprocess']
i2p,3,i2p,3,3,['i2p']
migrate,3,migrate,3,3,['migrate']
shadowing,2,shadowing,2,2,['shadowing']
template literals,5,template literals,5,5,['template literals']
store,6,store,6,10,"['store', 'disposable store', 'image store']"
reproduction,3,reproduction,3,3,['reproduction']
legacy,4,legacy,4,4,['legacy']
implementation detail,2,implementation detail,2,2,['implementation detail']
prop,3,prop,3,5,"['prop', 'tensor prop']"
bindings,2,bindings,2,2,['bindings']
assets,3,assets,3,3,['assets']
vendor,7,vendor,7,7,['vendor']
inflect,3,inflect,3,3,['inflect']
engine,4,template engine,29,48,"['template engine', 'inference engine', 'engine', 'storage engine', 'javascript engine', 'database engine']"
hugo,15,hugo,15,28,"['hugo server', 'hugo', 'hugo features', 'hugo core', 'hugo build']"
live reload,3,live reload,3,3,['live reload']
scss,5,scss,5,5,['scss']
builder,5,builder,5,5,['builder']
services,2,services,2,2,['services']
customizer,4,customizer,4,4,['customizer']
narayana,2,narayana,2,2,['narayana']
upgrade policy,3,policy,4,7,"['upgrade policy', 'policy']"
factory,3,connection factory,5,8,"['factory', 'connection factory']"
bind,2,bind,2,2,['bind']
revert,10,revert,10,10,['revert']
actuate,2,actuate,2,2,['actuate']
metering,2,metering,2,2,['metering']
processor,2,processor,2,2,['processor']
upgrading,3,upgrading,3,3,['upgrading']
guides,8,guides,8,10,"['guides', 'angular guides']"
colima,2,colima,2,2,['colima']
fork join pool,3,fork join pool,3,3,['fork join pool']
restart,10,restart,10,12,"['restart', 'cluster restart']"
selenium,16,selenium,16,16,['selenium']
record,2,record,2,2,['record']
byte buddy,28,byte buddy,28,28,['byte buddy']
post processor,2,post processor,2,2,['post processor']
publishing,9,publishing,9,9,['publishing']
camel,3,camel,3,3,['camel']
main class,4,main class,4,4,['main class']
jakarta,3,jakarta,3,5,"['jakarta', 'jakarta activation']"
application name,2,application name,2,6,"['application name', 'component name', 'name error']"
queue management,2,message queue,5,9,"['message queue', 'queue management', 'priority queue']"
workaround,6,workaround,6,6,['workaround']
propagation,3,propagation,3,3,['propagation']
manifest,6,manifest,6,6,['manifest']
email,11,email,11,11,['email']
cat,3,cat,3,3,['cat']
jwt,2,jwt realm,3,5,"['jwt', 'jwt realm']"
it,3,it,3,7,"['it test', 'it', 'fix it']"
ec2,15,ec2,15,18,"['ec2', 'ec2 discovery']"
geospatial,2,geospatial,2,2,['geospatial']
lookup,5,lookup,5,5,['lookup']
licensing,5,licensing,5,5,['licensing']
rescore,3,rescore,3,3,['rescore']
fleet,3,fleet,3,3,['fleet']
restoration,3,restoration,3,3,['restoration']
planning,2,planning,2,2,['planning']
change point,2,change point,2,2,['change point']
privileges,3,privileges,3,3,['privileges']
hdfs,2,hdfs,2,2,['hdfs']
coordination,2,coordination,2,2,['coordination']
heap overflow,2,heap buffer overflow,4,14,"['heap attack', 'heap buffer overflow', 'heap overflow', 'heap corruption', 'heap profile']"
geoip,3,geoip,3,3,['geoip']
csv,5,csv,5,5,['csv']
ergonomics,4,ergonomics,4,4,['ergonomics']
translog,2,translog,2,2,['translog']
circuit breaker,3,circuit breaker,3,5,"['circuit breaker', 'circuit breaking']"
querying,3,querying,3,3,['querying']
frozen tier,3,frozen tier,3,3,['frozen tier']
delimiter,3,delimiter,3,3,['delimiter']
fzf options,2,options,7,17,"['fzf options', 'options', 'option', 'configuration option']"
replace,2,replace,2,2,['replace']
kms,2,kms,2,2,['kms']
