representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
opcode,3,opcode,3,3,['opcode']
dom extension,3,dom extension,3,3,['dom extension']
category math,2,category math,2,2,['category math']
programming error,2,programming error,2,2,['programming error']
php src,12,php src,12,12,['php src']
opcode cache,2,opcode cache,2,2,['opcode cache']
domain database,2,domain database,2,4,"['domain database', 'domain/database']"
fileinfo,3,fileinfo,3,3,['fileinfo']
result,2,result,2,2,['result']
c standard,2,c standard,2,2,['c standard']
fastcgi,2,fastcgi,2,2,['fastcgi']
shared memory,5,shared memory,5,5,['shared memory']
self hosted,3,self hosted,3,3,['self hosted']
position independent code,3,position independent code,3,3,['position independent code']
design proposal,2,design proposal,2,2,['design proposal']
database engine,2,database engine,2,2,['database engine']
table management,4,table management,4,4,['table management']
cancel,2,cancel,2,2,['cancel']
titanic,2,titanic,2,2,['titanic']
calculation,2,calculation,2,2,['calculation']
sql engine,3,sql engine,3,5,"['sql engine', 'sql es']"
invalid data,2,invalid data,2,2,['invalid data']
high availability,2,high availability,2,2,['high availability']
query issue,2,query issue,2,2,['query issue']
ddl operation,2,ddl operation,2,2,['ddl operation']
filetype detection,2,filetype detection,2,2,['filetype detection']
position,2,position,2,2,['position']
oop,2,oop,2,2,['oop']
minor bug,2,minor bug,2,2,['minor bug']
popup menu,3,popup menu,3,3,['popup menu']
syntax definition,2,syntax definition,2,2,['syntax definition']
vi mode,2,vi mode,2,2,['vi mode']
vim internal error,2,vim internal error,2,2,['vim internal error']
pick model,2,pick model,2,2,['pick model']
list item,2,list item,2,2,['list item']
audio cues,2,audio cues,2,2,['audio cues']
chat integration,3,chat integration,3,3,['chat integration']
language status,2,language status,2,2,['language status']
locale issue,4,locale issue,4,4,['locale issue']
exploration,2,exploration,2,2,['exploration']
disposable store,2,disposable store,2,2,['disposable store']
event emitter,3,event emitter,3,3,['event emitter']
vscode marketplace,2,vscode marketplace,2,2,['vscode marketplace']
microsoft,4,microsoft,4,4,['microsoft']
snapshot testing,2,snapshot testing,2,2,['snapshot testing']
focus issue,4,focus issue,4,4,['focus issue']
instantiation service,4,instantiation service,4,4,['instantiation service']
lens,2,lens,2,2,['lens']
exclusion,4,exclusion,4,4,['exclusion']
feature change,2,feature change,2,2,['feature change']
editor navigation,4,editor navigation,4,4,['editor navigation']
pinned tabs,3,pinned tabs,3,3,['pinned tabs']
disposable,6,disposable,6,6,['disposable']
trust,2,trust,2,2,['trust']
reload,3,reload,3,6,"['reload', 'reloading']"
ux issue,2,ux issue,2,2,['ux issue']
case sensitivity,3,case sensitivity,3,3,['case sensitivity']
user consent,2,user consent,2,2,['user consent']
reproducible issue,7,reproducible issue,7,7,['reproducible issue']
chat view,3,chat view,3,3,['chat view']
editor ui,5,editor ui,5,5,['editor ui']
high contrast,3,high contrast,3,3,['high contrast']
file watcher,3,file watcher,3,3,['file watcher']
template expansion,2,template expansion,2,2,['template expansion']
insider build,5,insider build,5,5,['insider build']
save issue,4,save issue,4,4,['save issue']
remote desktop,2,remote desktop,2,2,['remote desktop']
fonts,2,fonts,2,2,['fonts']
color support,2,color support,2,2,['color support']
shared process,3,shared process,3,3,['shared process']
menubar,2,menubar,2,2,['menubar']
speech input,2,speech input,2,2,['speech input']
speech recognition,3,speech recognition,3,3,['speech recognition']
mouse interaction,4,mouse interaction,4,4,['mouse interaction']
metadata issue,2,metadata issue,2,2,['metadata issue']
canary build,3,canary build,3,3,['canary build']
draft mode,2,draft mode,2,2,['draft mode']
sri,2,sri,2,2,['sri']
edge runtime,2,edge runtime,2,2,['edge runtime']
path alias,2,path alias,2,2,['path alias']
sigterm,2,sigterm,2,2,['sigterm']
sigint,2,sigint,2,2,['sigint']
ssg,3,ssg,3,3,['ssg']
refresh issue,2,refresh issue,2,2,['refresh issue']
refresh behavior,2,refresh behavior,2,2,['refresh behavior']
intercepting routes,2,intercepting routes,2,4,"['intercepting routes', 'route interception']"
protocol violation,3,protocol violation,3,3,['protocol violation']
go tip,2,go tip,2,2,['go tip']
argument parsing,2,argument parsing,2,2,['argument parsing']
alias analysis,2,alias analysis,2,2,['alias analysis']
http proxy,2,http proxy,2,2,['http proxy']
ssa interp,2,ssa interp,2,2,['ssa interp']
hash function,3,hash function,3,3,['hash function']
time package,2,time package,2,2,['time package']
concurrency issue,7,concurrency issue,7,7,['concurrency issue']
ptrace,2,ptrace,2,2,['ptrace']
internal tool,2,internal tool,2,2,['internal tool']
thread local storage,3,thread local storage,3,3,['thread local storage']
semantic change,2,semantic change,2,2,['semantic change']
cross environment,2,cross environment,2,2,['cross environment']
struct padding,2,struct padding,2,2,['struct padding']
panics,8,panics,8,8,['panics']
term,2,term,2,2,['term']
bot management,3,bot management,3,3,['bot management']
gccgo,2,gccgo,2,2,['gccgo']
goenv,2,goenv,2,2,['goenv']
go release,3,go release,3,3,['go release']
design discussion,2,design discussion,2,2,['design discussion']
extension handling,2,extension handling,2,2,['extension handling']
user lookup,2,user lookup,2,2,['user lookup']
type switch,3,type switch,3,3,['type switch']
leak detection,2,leak detection,2,2,['leak detection']
godev,2,godev,2,2,['godev']
build mode,2,build mode,2,2,['build mode']
post quantum cryptography,2,post quantum cryptography,2,2,['post quantum cryptography']
timing channel,2,timing channel,2,2,['timing channel']
netpoller,2,netpoller,2,2,['netpoller']
confusion,7,confusion,7,9,"['confusion', 'confusing']"
constant time,2,constant time,2,2,['constant time']
command output,2,command output,2,2,['command output']
load error,2,load error,2,2,['load error']
go analysis,3,go analysis,3,3,['go analysis']
standard compliance,3,standard compliance,3,3,['standard compliance']
mod,2,mod,2,2,['mod']
signing,3,signing,3,3,['signing']
social media,2,social media,2,2,['social media']
url issue,2,url issue,2,2,['url issue']
javascript core,2,javascript core,2,2,['javascript core']
shim,2,shim,2,2,['shim']
ui thread,2,ui thread,2,2,['ui thread']
headless task,2,headless task,2,2,['headless task']
text layout,2,text layout,2,2,['text layout']
layout animation,2,layout animation,2,2,['layout animation']
action sheet,2,action sheet,2,2,['action sheet']
file reader,2,file reader,2,2,['file reader']
pressable,2,pressable,2,2,['pressable']
contributor engagement,2,contributor engagement,2,2,['contributor engagement']
web platform,2,web platform,2,2,['web platform']
nodejs core,2,nodejs core,2,2,['nodejs core']
execution order,3,execution order,3,3,['execution order']
parallel testing,2,parallel testing,2,4,"['parallel testing', 'concurrent test']"
unix domain socket,3,unix domain socket,3,5,"['unix domain socket', 'unix domain sockets']"
local files,2,local files,2,2,['local files']
readonly file system,2,readonly file system,2,2,['readonly file system']
url validation,4,url validation,4,6,"['url validation', 'uri validation']"
cloudflare workers,2,cloudflare workers,2,2,['cloudflare workers']
pglite,2,pglite,2,2,['pglite']
deno add,2,deno add,2,2,['deno add']
bigint,2,bigint,2,2,['bigint']
cpu detection,2,cpu feature detection,4,6,"['cpu detection', 'cpu feature detection']"
edition migration,2,edition migration,2,2,['edition migration']
edition compatibility,3,edition compatibility,3,3,['edition compatibility']
span,2,span,2,2,['span']
trait coherence,3,trait coherence,3,3,['trait coherence']
crash recovery,2,crash recovery,2,2,['crash recovery']
t lang,2,t lang,2,2,['t lang']
generic constants,2,generic constants,2,2,['generic constants']
vtable,3,vtable,3,3,['vtable']
unsizing,4,unsizing,4,4,['unsizing']
impl blocks,2,impl blocks,2,2,['impl blocks']
feature tracking,2,feature tracking,2,2,['feature tracking']
abi compliance,3,abi compliance,3,3,['abi compliance']
function merging,2,function merging,2,2,['function merging']
invalidation,2,invalidation,2,2,['invalidation']
sanitization,3,sanitization,3,3,['sanitization']
suggest change,2,suggest change,2,2,['suggest change']
t rustdoc frontend,2,t rustdoc frontend,2,2,['t rustdoc frontend']
c variadic,2,c variadic,2,2,['c variadic']
rustc dev guide,2,rustc dev guide,2,2,['rustc dev guide']
pointer comparison,2,pointer comparison,2,2,['pointer comparison']
dead code elimination,2,dead code elimination,2,2,['dead code elimination']
a contributor roadblock,2,a contributor roadblock,2,2,['a contributor roadblock']
e easy,2,e easy,2,2,['e easy']
register class,2,register class,2,2,['register class']
lang team,2,lang team,2,2,['lang team']
precondition,2,precondition,2,2,['precondition']
resolver issue,2,resolver issue,2,2,['resolver issue']
library compilation,2,library compilation,2,2,['library compilation']
search issue,2,search issue,2,2,['search issue']
trait associated types,2,trait associated types,2,2,['trait associated types']
helper,2,helper,2,2,['helper']
mir build,2,mir build,2,2,['mir build']
enum layout,2,enum layout,2,2,['enum layout']
move semantics,3,move semantics,3,3,['move semantics']
solver,6,solver,6,6,['solver']
naked functions,2,naked functions,2,2,['naked functions']
ci pipeline,3,ci pipeline,3,3,['ci pipeline']
build std,3,build std,3,3,['build std']
virtual function elimination,2,virtual function elimination,2,2,['virtual function elimination']
interference,2,interference,2,2,['interference']
test porting,2,test porting,2,2,['test porting']
read impl,2,read impl,2,2,['read impl']
panic handling,3,panic handling,3,3,['panic handling']
unstable behavior,2,unstable behavior,2,2,['unstable behavior']
variance inference,2,variance inference,2,2,['variance inference']
future incompatibility,2,future incompatibility,2,2,['future incompatibility']
memory overflow,2,memory overflow,2,2,['memory overflow']
wcag,2,wcag,2,2,['wcag']
text scaling,2,text scaling,2,2,['text scaling']
unicode support,2,unicode support,2,2,['unicode support']
viewport,2,viewport,2,2,['viewport']
cursor behavior,2,cursor behavior,2,2,['cursor behavior']
ui automation,2,ui automation,2,2,['ui automation']
dsr queries,2,dsr queries,2,2,['dsr queries']
roadmap,2,roadmap,2,2,['roadmap']
provider,2,provider,2,2,['provider']
forward ref,2,forward ref,2,2,['forward ref']
override,4,override,4,4,['override']
unsubscription,2,unsubscription,2,2,['unsubscription']
native fetch,2,native fetch,2,2,['native fetch']
event replay,2,event replay,2,2,['event replay']
outdated,7,outdated,7,7,['outdated']
fallback content,2,fallback content,2,2,['fallback content']
content issue,4,content issue,4,7,"['content issue', 'content error']"
website issue,2,website issue,2,2,['website issue']
material,2,material,2,2,['material']
defer block,2,defer block,2,2,['defer block']
missing content,3,missing content,3,5,"['missing content', 'content missing']"
input output mapping,2,input output mapping,2,2,['input output mapping']
test flake,7,test flake,7,7,['test flake']
set operation,3,set operation,3,3,['set operation']
mutable mapping,2,mutable mapping,2,2,['mutable mapping']
operator implementation,2,operator implementation,2,2,['operator implementation']
max pooling,2,max pooling,2,2,['max pooling']
tensorrt,2,tensorrt,2,2,['tensorrt']
include path,2,include path,2,2,['include path']
index fill,2,index fill,2,2,['index fill']
equivalence,2,equivalence,2,2,['equivalence']
magma,2,magma,2,2,['magma']
speculation,2,speculation,2,2,['speculation']
dynamic programming,2,dynamic programming,2,2,['dynamic programming']
code snippet,2,code snippet,2,2,['code snippet']
reconstruction,3,reconstruction,3,3,['reconstruction']
device properties,2,device properties,2,2,['device properties']
linear layer,4,linear layer,4,4,['linear layer']
reorder,3,reorder,3,3,['reorder']
reference cycle,3,reference cycle,3,3,['reference cycle']
data dependency,3,data dependency,3,5,"['data dependency', 'data dependent']"
device specific,2,device specific,2,2,['device specific']
maintainers,2,maintainers,2,2,['maintainers']
device agnostic,4,device agnostic,4,4,['device agnostic']
torch runtime error,2,torch runtime error,2,2,['torch runtime error']
shared library,3,shared library,3,3,['shared library']
skipfile,2,skipfile,2,2,['skipfile']
limitations,2,limitations,2,2,['limitations']
flash attention,5,flash attention,5,5,['flash attention']
tensor comparison,6,tensor comparison,6,6,['tensor comparison']
constant folding,2,constant folding,2,2,['constant folding']
nvidia,3,nvidia,3,3,['nvidia']
functional execution,2,functional execution,2,2,['functional execution']
backward computation,5,backward computation,5,5,['backward computation']
guard failure,2,guard failure,2,2,['guard failure']
custom autograd function,2,custom autograd function,2,2,['custom autograd function']
masked tensor,2,masked tensor,2,2,['masked tensor']
gradient checkpointing,2,gradient checkpointing,2,2,['gradient checkpointing']
evaluation mode,2,evaluation mode,2,2,['evaluation mode']
attribute access,3,attribute access,3,3,['attribute access']
inplace operation,4,inplace operation,4,4,['inplace operation']
distributed checkpointing,2,distributed checkpointing,2,4,"['distributed checkpointing', 'distributed checkpoint']"
cpp backend,3,cpp backend,3,3,['cpp backend']
cross version compatibility,2,cross version compatibility,2,4,"['cross version compatibility', 'version compatibility']"
async collective tensor,2,async collective tensor,2,2,['async collective tensor']
collective ops,3,collective ops,3,3,['collective ops']
key error,2,key error,2,2,['key error']
test logic,2,test logic,2,2,['test logic']
gpu issue,2,gpu issue,2,2,['gpu issue']
type hint issue,2,type hint issue,2,2,['type hint issue']
ort,3,ort,3,3,['ort']
device compatibility,2,device compatibility,2,2,['device compatibility']
buffer mutation,2,buffer mutation,2,2,['buffer mutation']
namedtuple,2,namedtuple,2,2,['namedtuple']
reparameterization,2,reparameterization,2,2,['reparameterization']
model evaluation,2,model evaluation,2,2,['model evaluation']
getattr,2,getattr,2,2,['getattr']
getitem,2,getitem,2,2,['getitem']
device mismatch,4,device mismatch,4,4,['device mismatch']
layout propagation,2,layout propagation,2,2,['layout propagation']
learning rate scheduler,2,learning rate scheduler,2,2,['learning rate scheduler']
tensor copy,2,tensor copy,2,2,['tensor copy']
custom device,2,custom device,2,2,['custom device']
custom operator,4,custom operator,4,4,['custom operator']
type punning,2,type punning,2,2,['type punning']
xla,2,xla,2,2,['xla']
aot autograd,6,aot autograd,6,6,['aot autograd']
inconsistency,8,inconsistency,8,8,['inconsistency']
gradscaler,2,gradscaler,2,2,['gradscaler']
public api,4,public api,4,4,['public api']
python registration,2,python registration,2,2,['python registration']
unary functions,2,unary functions,2,2,['unary functions']
fp32,2,fp32,2,2,['fp32']
activation checkpointing,3,activation checkpointing,3,3,['activation checkpointing']
custom backend,2,custom backend,2,2,['custom backend']
important modifier,2,important modifier,2,2,['important modifier']
resolution issue,2,resolution issue,2,2,['resolution issue']
build output,2,build output,2,2,['build output']
pnpm,2,pnpm,2,2,['pnpm']
jquery,2,jquery,2,2,['jquery']
css rendering,2,css rendering,2,2,['css rendering']
functional test,3,functional test,3,5,"['functional test', 'functional tests']"
qt client,2,qt client,2,2,['qt client']
intermittent failure,2,intermittent failure,2,2,['intermittent failure']
build test,2,build test,2,2,['build test']
unification,4,unification,4,4,['unification']
seed node,2,seed node,2,2,['seed node']
port,2,ports,2,4,"['ports', 'port']"
component name,2,component name,2,2,['component name']
interop,2,interop,2,2,['interop']
touch events,2,touch events,2,2,['touch events']
focus management,3,focus management,3,3,['focus management']
routing issue,2,routing issue,2,2,['routing issue']
crossfade,2,crossfade,2,2,['crossfade']
component hydration,2,component hydration,2,2,['component hydration']
permalinks,2,permalinks,2,2,['permalinks']
summary,3,summary,3,3,['summary']
investigation,2,investigation,2,2,['investigation']
site authoring,2,site authoring,2,2,['site authoring']
deterministic order,2,deterministic order,2,2,['deterministic order']
api version,3,api version,3,3,['api version']
connection factory,5,connection factory,5,5,['connection factory']
artifact management,3,artifact management,3,3,['artifact management']
client connection,2,client connection,2,2,['client connection']
xml schema,2,xml schema,2,2,['xml schema']
database integration,2,database integration,2,2,['database integration']
status page,2,status page,2,2,['status page']
pool,4,pool,4,4,['pool']
spring data r2dbc,2,spring data r2dbc,2,2,['spring data r2dbc']
release candidate,12,release candidate,12,12,['release candidate']
subprojects,3,subprojects,3,3,['subprojects']
spring boot upgrade,5,spring boot upgrade,5,5,['spring boot upgrade']
ssl configuration,2,ssl configuration,2,2,['ssl configuration']
correlation ids,2,correlation ids,2,2,['correlation ids']
formula,3,formula,3,3,['formula']
blocking issue,2,blocking issue,2,2,['blocking issue']
good first issue,2,good first issue,2,2,['good first issue']
protocol resolver,4,protocol resolver,4,4,['protocol resolver']
reproducible builds,4,reproducible builds,4,4,['reproducible builds']
transitive dependency,2,transitive dependency,2,2,['transitive dependency']
docker image,2,docker image,2,2,['docker image']
abstraction,2,abstraction,2,2,['abstraction']
executable,2,executable,2,2,['executable']
upgrade required,2,upgrade required,2,2,['upgrade required']
missing classes,2,missing classes,2,2,['missing classes']
image store,2,image store,2,2,['image store']
containerd,2,containerd,2,2,['containerd']
jndi,2,jndi,2,2,['jndi']
security issue,4,security issue,4,4,['security issue']
test environment,2,test environment,2,2,['test environment']
robustness,2,robustness,2,2,['robustness']
auto startup,2,auto startup,2,2,['auto startup']
anomaly detection,2,anomaly detection,2,2,['anomaly detection']
job status,2,job status,2,2,['job status']
integ test,2,integ test,2,2,['integ test']
async enrich,2,async enrich,2,2,['async enrich']
index mapping,2,index mapping,2,2,['index mapping']
entitlements,2,entitlements,2,2,['entitlements']
node shutdown,2,node shutdown,2,2,['node shutdown']
mapping issue,3,mapping issue,3,3,['mapping issue']
repository access,3,repository access,3,3,['repository access']
inference plugin,6,inference plugin,6,6,['inference plugin']
index template,3,index template,3,3,['index template']
union type,2,union type,2,2,['union type']
rollover,2,rollover,2,2,['rollover']
apm,2,apm,2,2,['apm']
cluster restart,2,cluster restart,2,2,['cluster restart']
test kit,2,test kit,2,2,['test kit']
template evaluation,2,template evaluation,2,2,['template evaluation']
randomized testing,2,randomized testing,2,2,['randomized testing']
consistency issue,2,consistency issue,2,2,['consistency issue']
elasticsearch plugin,3,elasticsearch plugin,3,3,['elasticsearch plugin']
ml plugin,3,ml plugin,3,3,['ml plugin']
script fields,2,script fields,2,2,['script fields']
partial results,2,partial results,2,2,['partial results']
hyperlinks,2,hyperlinks,2,2,['hyperlinks']
tty,4,tty,4,4,['tty']
shell command,2,shell command,2,2,['shell command']
fish shell,2,fish shell,2,2,['fish shell']
fallback function,2,fallback function,2,2,['fallback function']
purity check,2,purity check,2,2,['purity check']
log management,2,log management,2,2,['log management']
connect protocol,2,connect protocol,2,2,['connect protocol']
placeholder resolution,3,placeholder resolution,3,3,['placeholder resolution']
async executor,2,async executor,2,2,['async executor']
contract,4,contract,4,4,['contract']
naming convention,5,naming convention,5,5,['naming convention']
nullable,3,nullable,3,3,['nullable']
issue template,2,issue template,2,2,['issue template']
metadata reading,2,metadata reading,2,2,['metadata reading']
equals hashcode,3,equals hashcode,3,3,['equals hashcode']
immutability,2,immutability,2,4,"['immutability', 'immutable']"
contract annotations,2,contract annotations,2,2,['contract annotations']
forwarding,2,forwarding,2,2,['forwarding']
sse emitter,2,sse emitter,2,2,['sse emitter']
evaluation context,2,evaluation context,2,2,['evaluation context']
etag,4,etag,4,4,['etag']
placeholder,2,placeholder,2,2,['placeholder']
autowired,2,autowired,2,2,['autowired']
suspend function,2,suspend function,2,2,['suspend function']
copy properties,2,copy properties,2,2,['copy properties']
enhanced classes,2,enhanced classes,2,2,['enhanced classes']
bean discovery,2,bean discovery,2,2,['bean discovery']
qualifier resolution,2,qualifier resolution,2,2,['qualifier resolution']
async requests,2,async requests,2,2,['async requests']
http connection,2,http connection,2,2,['http connection']
json processing,13,json processing,13,24,"['json parsing', 'json processing']"
classcastexception,4,classcastexception,4,4,['classcastexception']
build time,3,build time,3,3,['build time']
request response,2,request response,2,2,['request response']
context propagation,2,context propagation,2,2,['context propagation']
spring webclient,2,spring webclient,2,2,['spring webclient']
core framework,2,core framework,2,2,['core framework']
jdbctemplate,2,jdbctemplate,2,2,['jdbctemplate']
attach,3,attach,3,3,['attach']
symbol management,2,symbol management,2,2,['symbol management']
disposal,3,disposal,3,3,['disposal']
column,2,column,2,2,['column']
script manager,2,script manager,2,2,['script manager']
step,2,step,2,2,['step']
volatile registers,2,volatile registers,2,2,['volatile registers']
continuation,2,continuation,2,2,['continuation']
version parsing,2,version parsing,2,2,['version parsing']
low level error,3,low level error,3,3,['low level error']
rule,2,rule,2,2,['rule']
default behavior,8,default behavior,8,8,['default behavior']
class recovery,3,class recovery,3,3,['class recovery']
branching,2,branching,2,2,['branching']
binary loading,2,binary loading,2,2,['binary loading']
gui issue,10,gui issue,10,10,['gui issue']
note editing,2,note editing,2,2,['note editing']
file monitoring,2,file monitoring,2,2,['file monitoring']
conversion issue,5,conversion issue,5,5,['conversion issue']
biometrics,2,biometrics,2,2,['biometrics']
admin panel,2,admin panel,2,2,['admin panel']
raw file,2,raw file,2,2,['raw file']
matrix jobs,2,matrix jobs,2,2,['matrix jobs']
external issue tracker,2,external issue tracker,2,2,['external issue tracker']
tag management,3,tag management,3,3,['tag management']
issue list,2,issue list,2,2,['issue list']
multi select,2,multi select,2,2,['multi select']
memcache,2,memcache,2,2,['memcache']
feed,2,feed,2,2,['feed']
video issue,2,video issue,2,2,['video issue']
mount,3,mount,3,3,['mount']
browser issue,2,browser issue,2,2,['browser issue']
markdown rendering,7,markdown rendering,7,7,['markdown rendering']
ui preview,2,ui preview,2,2,['ui preview']
interval arithmetic,2,interval arithmetic,2,2,['interval arithmetic']
type constraint,2,type constraint,2,2,['type constraint']
abstract types,3,abstract types,3,3,['abstract types']
mono repo,2,mono repo,2,2,['mono repo']
resolution conflict,2,resolution conflict,2,2,['resolution conflict']
wheel support,2,wheel support,2,2,['wheel support']
constraint validation,2,constraint validation,2,2,['constraint validation']
uv library,2,uv library,2,2,['uv library']
project isolation,2,project isolation,2,2,['project isolation']
resolution strategy,4,resolution strategy,4,4,['resolution strategy']
progress indicator,6,progress indicator,6,6,['progress indicator']
universal locking,2,universal locking,2,2,['universal locking']
forks,3,forks,3,3,['forks']
prerelease,2,prerelease,2,4,"['prerelease', 'pre release']"
simple repository,2,simple repository,2,2,['simple repository']
index strategy,2,index strategy,2,2,['index strategy']
deduplication,2,deduplication,2,2,['deduplication']
file input,3,file input,3,3,['file input']
expansion panel,2,expansion panel,2,2,['expansion panel']
default state,2,default state,2,2,['default state']
number input,2,number input,2,2,['number input']
input component,2,input component,2,2,['input component']
responsive design,4,responsive design,4,4,['responsive design']
macro redefinition,2,macro redefinition,2,2,['macro redefinition']
type juggling,2,type juggling,2,2,['type juggling']
bypass,2,bypass,2,2,['bypass']
ftp,2,ftp,2,2,['ftp']
polling,2,polling,2,2,['polling']
uninitialized,2,uninitialized,2,2,['uninitialized']
persistent connection,2,persistent connection,2,2,['persistent connection']
core engine,3,core engine,3,3,['core engine']
jit issue,5,jit issue,5,5,['jit issue']
avx,2,avx,2,2,['avx']
heap corruption,3,heap corruption,3,3,['heap corruption']
memory limit,6,memory limit,6,6,['memory limit']
visibility issue,2,visibility issue,2,2,['visibility issue']
php stream,2,php stream,2,2,['php stream']
multibyte string,2,multibyte string,2,2,['multibyte string']
preload,2,preload,2,2,['preload']
array handling,2,array handling,2,2,['array handling']
builtin,7,builtin,7,7,['builtin']
ziglang,2,ziglang,2,2,['ziglang']
calling conventions,2,calling conventions,2,2,['calling conventions']
whole cache mode,2,whole cache mode,2,2,['whole cache mode']
memory alignment,2,memory alignment,2,2,['memory alignment']
api evolution,8,api evolution,8,8,['api evolution']
fault injection,2,fault injection,2,2,['fault injection']
plan cache,4,plan cache,4,4,['plan cache']
traffic management,2,traffic management,2,2,['traffic management']
load,3,load,3,3,['load']
log redaction,2,log redaction,2,2,['log redaction']
backup recovery,2,backup recovery,2,2,['backup recovery']
admin check,2,admin check,2,2,['admin check']
cost model,2,cost model,2,2,['cost model']
pruning,3,pruning,3,3,['pruning']
latency,3,latency,3,3,['latency']
scan,2,scan,2,2,['scan']
context packages,2,context packages,2,2,['context packages']
window functions,2,window functions,2,2,['window functions']
idempotence,3,idempotence,3,3,['idempotence']
read write,2,read write,2,2,['read write']
variable management,3,variable management,3,3,['variable management']
concurrency control,2,concurrency control,2,2,['concurrency control']
lock mechanism,2,lock mechanism,2,2,['lock mechanism']
unique constraint,3,unique constraint,3,3,['unique constraint']
limit operator,2,limit operator,2,2,['limit operator']
rpc server,2,rpc server,2,2,['rpc server']
resource usage,2,resource usage,2,2,['resource usage']
design change,2,design change,2,2,['design change']
extension system,2,extension system,2,2,['extension system']
statusline,2,statusline,2,2,['statusline']
recording,2,recording,2,2,['recording']
scp,2,scp,2,2,['scp']
multibyte,2,multibyte,2,2,['multibyte']
diff mode,2,diff mode,2,2,['diff mode']
save strategy,2,save strategy,2,2,['save strategy']
double free,2,double free,2,2,['double free']
paste issue,4,paste issue,4,4,['paste issue']
wrapping,2,wrapping,2,2,['wrapping']
xdg compliance,3,xdg compliance,3,3,['xdg compliance']
config management,3,config management,3,3,['config management']
c bug,2,c bug,2,2,['c bug']
gtk,2,gtk,2,2,['gtk']
man,2,man,2,2,['man']
integration test failure,19,integration test failure,19,19,['integration test failure']
gpu rendering,17,gpu rendering,17,17,['gpu rendering']
ci update,12,ci update,12,12,['ci update']
jetty reactive,12,jetty reactive,12,12,['jetty reactive']
security plugin,11,security plugin,11,11,['security plugin']
security vulnerability,10,security vulnerability,10,10,['security vulnerability']
async test,8,async test,8,8,['async test']
htmlunit,7,htmlunit,7,7,['htmlunit']
s3 repository,7,s3 repository,7,7,['s3 repository']
misleading,6,misleading,6,6,['misleading']
region inference,6,region inference,6,6,['region inference']
css selector,6,css selector,6,6,['css selector']
upstream dependency,6,upstream dependency,6,6,['upstream dependency']
pooled,6,pooled,6,6,['pooled']
reactive streams,6,reactive streams,6,6,['reactive streams']
package versioning,6,package versioning,6,6,['package versioning']
color theme,5,color theme,5,5,['color theme']
internal package,5,internal package,5,5,['internal package']
api compliance,5,api compliance,5,5,['api compliance']
content update,5,content update,5,5,['content update']
debug mode,5,debug mode,5,5,['debug mode']
vite plugin,5,vite plugin,5,5,['vite plugin']
error suggestion,5,error suggestion,5,5,['error suggestion']
suggestion improvement,5,suggestion improvement,5,5,['suggestion improvement']
test update,5,test update,5,5,['test update']
pattern mismatch,5,pattern mismatch,5,5,['pattern mismatch']
aot inductor,5,aot inductor,5,5,['aot inductor']
ui upgrade,5,ui upgrade,5,5,['ui upgrade']
string comparison,5,string comparison,5,5,['string comparison']
yaml test,5,yaml test,5,5,['yaml test']
aggregation test,5,aggregation test,5,7,"['aggregation test', 'aggregation tests']"
ui request,5,ui request,5,5,['ui request']
tool management,5,tool management,5,5,['tool management']
segv,5,segv,5,5,['segv']
uninitialized memory,5,uninitialized memory,5,5,['uninitialized memory']
policy,4,policy,4,4,['policy']
gpu acceleration,4,gpu acceleration,4,4,['gpu acceleration']
ui change,4,ui change,4,4,['ui change']
jupyter notebook,4,jupyter notebook,4,4,['jupyter notebook']
riscv64,4,riscv64,4,4,['riscv64']
panicked,4,panicked,4,4,['panicked']
suggest fix,4,suggest fix,4,4,['suggest fix']
impl,4,impl,4,4,['impl']
cast,4,cast,4,4,['cast']
ci integration,4,ci integration,4,4,['ci integration']
broken,4,broken,4,4,['broken']
disabled test,4,disabled test,4,4,['disabled test']
cuda unsupported,4,cuda unsupported,4,4,['cuda unsupported']
aarch64,4,aarch64,4,4,['aarch64']
symbolic function,4,symbolic function,4,4,['symbolic function']
math rendering,4,math rendering,4,4,['math rendering']
issue porting,4,issue porting,4,4,['issue porting']
surefire,4,surefire,4,4,['surefire']
thread interruption,4,thread interruption,4,4,['thread interruption']
activemq artemis,4,activemq artemis,4,4,['activemq artemis']
binding issue,4,binding issue,4,6,"['binding issue', 'binding errors']"
commons codec,4,commons codec,4,4,['commons codec']
search template,4,search template,4,4,['search template']
knn search,4,knn search,4,4,['knn search']
static resources,4,static resources,4,4,['static resources']
temporary table,4,temporary table,4,4,['temporary table']
ui a11y,3,ui a11y,3,3,['ui a11y']
keyboard issue,3,keyboard issue,3,3,['keyboard issue']
font size,3,font size,3,3,['font size']
fix needed,3,fix needed,3,3,['fix needed']
doc request,3,doc request,3,3,['doc request']
sha256,3,sha256,3,3,['sha256']
recursive types,3,recursive types,3,3,['recursive types']
gotypesalias,3,gotypesalias,3,3,['gotypesalias']
sanity check,3,sanity check,3,3,['sanity check']
ecmascript modules,3,ecmascript modules,3,3,['ecmascript modules']
auth issue,3,auth issue,3,3,['auth issue']
unhandled rejection,3,unhandled rejection,3,3,['unhandled rejection']
decryption,3,decryption,3,3,['decryption']
const context,3,const context,3,3,['const context']
atomic operations,3,atomic operations,3,5,"['atomic operations', 'atomic operation']"
big endian,3,big endian,3,3,['big endian']
target issue,3,target issue,3,3,['target issue']
