representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
vue,55,vuetify,120,196,"['vuetify', 'vsda', 'vcs', 'avr', 'vue', 'v radio', 'vuejs', 'vtable', 'avx', 'vt100']"
phar,13,phar,13,16,"['phar', 'hparams']"
pcre,10,pcre,10,15,"['pcre', 'pcode']"
multibyte string,2,mbstring,8,12,"['mbstring', 'multibyte string', 'multibyte']"
generated columns,9,generated columns,9,11,"['generated columns', 'generated column']"
cse,2,cte,17,42,"['cte', 'sse', 'cve', 'dce', 'cse']"
quick open,7,quickfix,8,23,"['quick open', 'quickfix', 'quickopen', 'quick fix']"
titlebar,2,toolbar,12,42,"['activity bar', 'toolbar', 'sidebar', 'snackbar', 'titlebar', 'title bar', 'action bar', 'menubar']"
picker,3,quickpick,8,18,"['quickpick', 'picker', 'combobox', 'color picker']"
neural networks,6,deep learning,59,120,"['ai', 'tensorflow', 'rnn', 'keras', 'lstm', 'deep learning', 'machine learning', 'neural networks', 'neural network']"
code lens,6,code lens,6,11,"['code lens', 'code lenses', 'lens']"
node,4,node,4,10,"['node', 'noder', 'master node', 'seed node']"
quick picks,3,quick pick,6,9,"['quick picks', 'quick pick']"
memoryleak,3,flashback,5,8,"['memoryleak', 'flashback']"
prompt,5,prompt,5,7,"['prompt', 'polling']"
local history,5,history,11,19,"['history', 'local history', 'provenance']"
watcher,6,watch,8,38,"['watcher', 'watch', 'watchflakes', 'watch mode', 'listener', 'observer']"
aux window,8,aux window,8,10,"['aux window', 'aux build']"
headers,17,headers,17,37,"['headers', 'http headers', 'header file', 'header checks', 'header', 'header management']"
relay,7,relay,7,10,"['relay', 'fusion']"
vercel,6,vercel,6,8,"['vercel', 'vec']"
reporting,4,reporting,4,6,"['reporting', 'listing']"
atomic operation,2,atomic,13,20,"['atomic', 'atomic operations', 'atomic ops', 'atomic operation']"
user facing,3,user facing,3,5,"['user facing', 'user consent']"
go.mod,4,modindex,5,16,"['go.mod', 'modindex', 'go mod', 'mod']"
acceleration,5,mach o,6,18,"['mach o', 'accelerator', 'rpm', 'acceleration']"
extract,3,archive,11,18,"['archive', 'extract', 'tar']"
reference issue,4,reference,24,57,"['reference', 'references', 'circular references', 'self reference', 'weak references', 'undefined reference', 'reference issue', 'reference counting', 'reference handling', 'reference cycle']"
deletion,2,removal,25,37,"['removal', 'delete', 'cancellation', 'cancel', 'deletion']"
platform support,5,cross platform,46,98,"['platform compatibility', 'cross platform', 'platform support', 'platform specific', 'platform', 'os compatibility', 'target platform', 'windows support', 'cross platform issue', 'os agnostic', 'windows specific', 'macos support', 'platform agnostic', 'target os', 'platform issue']"
touch,5,touch,5,7,"['touch', 'touch events']"
bridgeless,6,bridgeless,6,6,['bridgeless']
flow,5,control flow,22,27,"['flow', 'control flow']"
contributor,6,contribution,7,26,"['contributor', 'contributing', 'contribution', 'contributions', 'contributor engagement', 'a contributor roadblock', 'contributor recognition']"
promises,2,promise,8,18,"['promise', 'expect', 'promises', 'commit', 'trust']"
governance,3,corruption,5,14,"['governance', 'corruption', 'policy', 'prohibition']"
randomness,12,randomness,12,49,"['random', 'math/rand', 'randomness', 'random number generation', 'determinism', 'random state', 'random number generator', 'non determinism']"
in toto,2,toc,5,10,"['tokio', 'toc', 'in toto']"
interceptor,10,interceptor,10,18,"['astro', 'interceptor', 'interceptors']"
publishing,9,publishing,9,23,"['publish', 'publisher', 'publishing', 'publication', 'publish failure']"
compression,21,compression,21,27,"['compression', 'commons compress', 'compaction']"
jest,6,jest,6,6,['jest']
dropout,5,drop,14,19,"['drop', 'dropout']"
riscv,8,riscv,8,23,"['riscv', 'venv', 'segv', 'riscv64']"
extern,6,extern,6,8,"['extern', 'extern blocks']"
incremental,5,interpolation,13,18,"['incremental', 'interpolation']"
subclassing,2,inheritance,8,30,"['submodules', 'subclassing', 'subclasses', 'multiple inheritance', 'inheritance', 'subtyping', 'submodule']"
nightly,6,nightly,6,9,"['nightly', 'requires nightly']"
bounds check,5,out of bounds,14,32,"['bounds', 'bounds check', 'out of bounds', 'bounds checking', 'bounds error']"
union,9,union,9,11,"['union', 'union type']"
specialization,9,specialization,9,14,"['specialization', 'variant', 'standardization']"
mdx,5,rxjs,14,38,"['rxjs', 'mdx', 'nuxt', 'dxf', 'devx', 'rxjava', 'tcx']"
content projection,8,content projection,8,12,"['content projection', 'projection']"
mermaid,7,mermaid,7,7,['mermaid']
set operation,3,set,3,8,"['set', 'working sets', 'set operation']"
dispatching,2,dispatch,10,21,"['dispatch', 'handler', 'dispatcher', 'dispatching', 'device dispatch', 'handler mapping']"
compute,3,algorithm,35,43,"['compute', 'algorithm', 'backward computation']"
constant propagation,3,stable diffusion,8,14,"['stable diffusion', 'propagation', 'constant propagation']"
matmul,7,matmul,7,9,"['matmul', 'cublas']"
llama,3,llama,3,6,"['llama', 'camel']"
broadcast,4,cnn,19,38,"['broadcast', 'channel', 'channels last', 'cnn', 'rte', 'broadcasting']"
huggingface,7,huggingface,7,10,"['huggingface', 'handshake']"
boolean expressions,2,boolean,6,10,"['boolean', 'bool query', 'boolean expressions']"
crates,21,crates,21,38,"['c10d', 'c10', 'crates', 'crates io', 'crates issue']"
inlining,19,inlining,19,21,"['inlining', 'function inlining']"
arm,12,arm,12,12,['arm']
utilities,4,maintenance,114,132,"['utility', 'maintenance', 'utilities', 'maintainers']"
postcss,17,postcss,17,23,"['postcss', 'postman', 'post processor', 'postcss plugin']"
selector,8,selector,8,14,"['selector', 'css selector']"
clang,8,clang,8,12,"['clang', 'clang tidy', 'ctags']"
rollup,5,rollup,5,7,"['rollup', 'rollover']"
front matter,12,front matter,12,12,['front matter']
printing,8,printing,8,18,"['latex', 'printer', 'print', 'printing']"
glob,4,glob,4,7,"['glob', 'globbing']"
retry mechanism,3,retry,38,48,"['retry', 'retries', 'retry mechanism', 'retry strategy']"
asciidoc,8,asciidoc,8,10,"['asciidoc', 'eglot']"
media playback,2,media type,4,20,"['technology', 'playback', 'media types', 'media type', 'media playback', 'media', 'video player']"
binder,8,binder,8,17,"['binder', 'bindgen', 'bind', 'non lifetime binders']"
conventions,16,conventions,16,34,"['convention', 'calling convention', 'conventions', 'calling conventions']"
new arch,3,newrelic,6,19,"['newrelic', 'multi arch', 'new arch', 'archunit', 'new relic']"
cookie,9,cookie,9,17,"['cookie', 'cookies']"
ingest,8,ingest,8,8,['ingest']
fullclusterrestartit,3,fullclusterrestartit,3,3,['fullclusterrestartit']
usage,7,usage,7,12,"['usage', 'shorthand', 'invalid usage']"
visibility,11,visibility,11,27,"['visibility', 'mask', 'masking', 'transparency', 'shadow', 'shadowing', 'visibility issue']"
blocking issue,2,mutex,10,23,"['blocking', 'mutex', 'release blocker', 'blocking issue']"
null pointer,15,null pointer exception,29,96,"['null safety', 'nullpointerexception', 'null pointer exception', 'nil pointer dereference', 'null pointer', 'invalid pointer', 'null pointer access', 'null pointer dereference', 'nil pointer', 'nullable', 'null values']"
switch,3,switch statement,12,25,"['switch statement', 'switch', 'ng switch', 'switch case', 'type switch']"
conflict resolution,12,conflict resolution,12,35,"['conflicts', 'resolve', 'conflict resolution', 'conflict', 'resolution conflict', 'resolution strategy']"
branch,4,branch management,9,21,"['branch', 'branch management', 'branch protection', 'branch resolution', 'branching']"
115,5,115,5,5,['115']
method handler,2,method resolution,12,44,"['method dispatch', 'method resolution', 'method handle', 'method security', 'methodhandle', 'handler method', 'method visibility', 'method invocation', 'method argument resolution', 'method handler', 'method call']"
wheel,11,wheel,11,18,"['wheel', 'wheel selection', 'wheel support', 'wheel file']"
editable,3,configurable,5,10,"['editable', 'configurable', 'pressable']"
ext,5,ext,5,23,"['ext dom', 'ext standard', 'einsum', 'ext date', 'enex', 'excimer', 'ext']"
checkstyle,5,checksum,13,30,"['checksum', 'checker', 'checkstyle', 'checkbox']"
region,4,region,4,12,"['region', 'regions', 'region balancing', 'region error']"
widget,8,widget,8,17,"['widget', 'dart', 'flutter', 'suggest widget']"
zoom,3,zoom,3,5,"['zoom', 'viewport']"
vendor,7,vendor,7,17,"['marketplace', 'vendoring', 'vendor']"
save,7,save,7,25,"['saving', 'autosave', 'save load', 'save', 'save issue', 'save strategy', 'savepoint']"
draganddrop,2,drag and drop,11,13,"['draganddrop', 'drag and drop']"
stepping,3,stepping,3,7,"['stepping', 'step', 'step over']"
msal,9,msal,9,13,"['msal', 'msys2']"
ptr,3,pty,3,10,"['pty', 'ptr', 'pt2e', 'ptr metadata']"
comparison,29,comparison,29,41,"['compare', 'comparison', 'equality', 'equivalence']"
monaco editor,6,monaco editor,6,8,"['monaco editor', 'monaco']"
revalidation,8,revalidation,8,12,"['revalidation', 'reparameterization', 'reentrancy']"
next start,3,next start,3,9,"['next 14', 'next start', 'next build', 'next og']"
tailwindcss,68,tailwindcss,68,68,['tailwindcss']
attr repr,2,isr,4,14,"['isr', 'attr repr', 'str', 'pitr', 'getattr']"
reloading,3,hot reload,8,29,"['hot reload', 'refreshcontrol', 'live reload', 'refresh', 'reload', 'refresh issue', 'refresh behavior', 'reloading']"
react native,41,react native,41,53,"['react', 'react native', 'react root view']"
pointers,2,pointer arithmetic,15,46,"['weak pointers', 'smart pointers', 'pointer arithmetic', 'fn pointer', 'pointer aliasing', 'function pointer', 'pointers', 'function pointers', 'pointer', 'pointer comparison', 'smart pointer']"
failure,75,failure,75,75,['failure']
screen reader,12,screen reader,12,23,"['interpreter', 'screen reader', 'screenreader']"
range function,2,range loop,5,14,"['range loop', 'rangefunc', 'range function', 'range', 'key range']"
signature,2,signature help,3,10,"['signature help', 'signer', 'signature', 'signing']"
undici,6,undici,6,12,"['illumos', 'undici', 'gelu']"
merge,9,merge,9,28,"['merge', 'merge conflict', 'concat', 'mergebot', 'automerge', 'merge request', 'async merge', 'concatenation']"
infra,2,infra,2,4,"['infra', 'test infra']"
ppc64le,5,ppc64le,5,13,"['ppc64', 'm68k', 'pep508', 'ppc64le']"
list,5,list,5,17,"['go list', 'linked list', 'list', 'list manipulation', 'list item']"
tags,4,build tags,5,22,"['build tags', 'tags', 'google tag manager', 'tag', 'build tag', 'tag management']"
nalgebra,2,nilness,2,6,"['nilness', 'nalgebra', 'narayana']"
stdlib,109,stdlib,109,139,"['printf', 'stdlib', 'stdin', 'go stdlib', 'php stdlib', 'stdio', 'go/stdlib', 'java stdlib', 'stdlib issue']"
confusion,7,clarification,16,36,"['clarification', 'ambiguity', 'confusion', 'misleading', 'confusing']"
push,4,push,4,6,"['push', 'push failure']"
gerritbot,5,gerritbot,5,5,['gerritbot']
protobuf,4,protobuf,4,4,['protobuf']
unix socket,2,sockets,6,20,"['tcp', 'sockets', 'unix socket', 'tcpstore', 'socket', 'unix domain socket', 'unix domain sockets']"
flatlist,3,flatlist,3,5,"['flatlist', 'flatten']"
location,2,metro,4,8,"['metro', 'map location', 'location']"
forward hooks,2,async hooks,5,22,"['async hooks', 'hook', 'promise hooks', 'forward hooks', 'hooks', 'pre receive hook', 'property hooks']"
deno,168,deno,168,252,"['deno install', 'deno fmt', 'deno node', 'deno', 'deno workspace', 'deno core', 'deno task', 'deno compile', 'deno cli', 'deno runtime', 'deno configuration', 'deno feature', 'domain: deno', 'domain: deno cli', 'deno compiler', 'deno lock', 'deno check', 'deno add']"
serve,4,serve,4,4,['serve']
url handling,13,url handling,13,53,"['url handling', 'url parsing', 'url update', 'index url', 'url resolution', 'uri handling', 'url issue', 'url validation', 'uri parsing', 'uri resolution', 'url pattern', 'uri validation', 'url handlers', 'uri template']"
canvas,4,canvas,4,7,"['canvas', 'border']"
ec2,15,ec2,15,32,"['aws', 'ec2', 'ec2 discovery']"
sdk,4,xcode,5,9,"['sdk', 'xcode']"
diesel,2,neon,4,6,"['diesel', 'neon']"
anyhow,3,anyhow,3,3,['anyhow']
primitives,4,primitives,4,4,['primitives']
orphan rules,3,orphan rules,3,5,"['orphan rules', 'rule']"
i unsound,8,unsoundness,32,40,"['i unsound', 'unsoundness']"
finfo,4,deref,7,17,"['deref', 'finfo', 'fouc', 'coff']"
c variadic,2,variadic functions,13,25,"['variadic functions', 'var dump', 'varargs', 'c variadic']"
libs,3,libs,3,5,"['libs', 't libs']"
immutability,2,transmutability,11,21,"['transmutability', 'f transmutability', 'interior mutability', 'mutability', 'immutability', 'immutable']"
cranelift,4,cranelift,4,4,['cranelift']
variance,3,variance,3,5,"['variance', 'variance inference']"
lexer,6,lexer,6,6,['lexer']
scaling,4,scalability,11,33,"['size', 'size oblivious', 'resize', 'scaling', 'scalability', 'unsizing']"
mem,2,meson,2,8,"['meson', 'mem', 'memdb', 'memcache']"
data mismatch,22,data mismatch,22,40,"['phantom data', 'data inconsistency', 'data mismatch', 'mismatch', 'pattern mismatch']"
sixel,4,sixel,4,4,['sixel']
tunableops,4,tunableops,4,7,"['tunableops', 'tunableop']"
objcopy,2,deepcopy,5,7,"['deepcopy', 'objcopy']"
timm,4,timm,4,7,"['timm', 'timm models']"
take along dim,3,take along dim,3,3,['take along dim']
undefined symbol,2,missing symbol,4,18,"['symbol conflict', 'missing symbol', 'undefined symbol', 'uninitialized variable', 'undefined variable', 'uninitialized']"
nll loss,3,nll loss,3,3,['nll loss']
rendezvous,3,rendezvous,3,3,['rendezvous']
a coercions,2,coercion,5,11,"['clamp', 'coercion', 'a coercions']"
opset,3,opset,3,9,"['opset', 'winget', 'rsocket']"
hsdp,3,hsdp,3,3,['hsdp']
flops,5,flops,5,7,"['flops', 'flops counting']"
snmp,3,openmp,7,12,"['openmp', 'snmp', 'pnpm']"
faketensor,2,faketensor,2,2,['faketensor']
functorch,8,functorch,8,8,['functorch']
shader,2,diffusers,5,11,"['diffusers', 'shader', 'metal performance shaders']"
cost estimation,2,estimation,5,13,"['fee estimation', 'estimation', 'cost estimation', 'cost model']"
depends,2,depends,2,2,['depends']
props,3,props,3,6,"['props', 'prop']"
cascade,4,cascade,4,8,"['cascade', 'catalyst']"
content adapter,3,adapter,6,13,"['content adapters', 'content adapter', 'adapter']"
command line arguments,5,params,5,20,"['params', 'parametrization', 'command line args', 'parameter names', 'argument parsing', 'command line arguments']"
lombok,15,lombok,15,19,"['lombok', 'lora', 'loclist']"
health check,6,health,7,16,"['health', 'health check', 'health indicator']"
system table,2,systemd,9,18,"['systemd', 'system', 'system variables', 'system table', 'system tables']"
how to,5,how to,5,5,['how to']
value class,2,value classes,5,13,"['value objects', 'value classes', 'value class', 'multivalue', 'value object']"
arange,2,antora,9,13,"['antora', 'arange', 'aria']"
services,2,web services,8,24,"['service', 'webservices', 'services', 'web services', 'service connections', 'microservices', 'service connection']"
dsl,2,dsl,2,4,"['dsl', 'provider']"
revision history,2,changelog,12,14,"['changelog', 'revision history']"
firebird,4,firebird,4,8,"['jaybird', 'firebird', 'wildfly']"
component scan,5,component scan,5,7,"['component scan', 'scan']"
time series,10,time series,10,12,"['time series', 'timeseries']"
certificates,9,credentials,12,31,"['credentials', 'certificate', 'certificates', 'root certificates']"
dump,5,dump,5,12,"['bucket', 'trash', 'dump', 'disposal']"
bulk,2,bulk,2,2,['bulk']
painless,4,painless,4,4,['painless']
fzf options,2,fzf,32,44,"['fzf vim', 'fzf options', 'fzf integration', 'fzf cli', 'fzf', 'fzf configuration', 'fzf features']"
type alias,13,type alias,13,44,"['alias', 'type alias', 'aliasing', 'type aliasing', 'type alias impl trait', 'alias analysis', 'type aliases', 'trait alias']"
oci,2,osgi,4,13,"['osgi', 'oss', 'oci image', 'oci']"
qualifier resolution,2,symbol resolution,12,21,"['qualifier', 'symbol resolution', 'qualifier resolution']"
dynamic property,2,dynamic,6,12,"['dynamic property', 'dynamic content', 'dynamic', 'dynamic property sources']"
legacy,4,milestone,10,14,"['milestone', 'legacy']"
controller,11,controller,11,16,"['controller', 'button']"
response,6,response,6,8,"['response', 'response format']"
interop,2,java interop,6,12,"['java interop', 'ioc', 'interop', 'python interp']"
inspect,2,audit,6,12,"['review', 'inspect', 'audit']"
method overriding,4,method overriding,4,8,"['method overriding', 'override']"
arm64,3,x86,9,31,"['x86', 'mips64', 'x86 64', 'mips', 'aarch64', 'arm64', 'arm32', 'amd64']"
demangling,4,demangling,4,4,['demangling']
goto anything,2,goto anything,2,2,['goto anything']
sharing,4,sharing,4,6,"['sharing', 'live share']"
pam,5,pam,5,5,['pam']
feed,2,rss,5,9,"['rss', 'changefeed', 'feed']"
artifact,4,artifact,4,10,"['artifact', 'artifacts', 'artifact management']"
scp,2,sftp,6,18,"['sftp', 'sendfile', 'file transfer', 'ftp', 'scp']"
driver terabox,2,terabox,4,6,"['driver terabox', 'terabox']"
editable installs,4,editable install,5,11,"['editable install', 'editable packages', 'editable installs']"
marker,2,environment markers,7,19,"['environment markers', 'marker resolution', 'marker', 'free marker', 'markers']"
manylinux,4,manylinux,4,4,['manylinux']
setuptools scm,3,setuptools scm,3,3,['setuptools scm']
project setup,4,project management,33,58,"['project management', 'project setup', 'project structure', 'build isolation', 'project configuration', 'project maintenance', 'subprojects', 'project isolation']"
forking,5,forking,5,14,"['fork management', 'fork join pool', 'forking', 'forks']"
general,27,general,27,30,"['general', 'global']"
stepper,6,stepper,6,10,"['stepper', 'slider', 'advancer']"
splfixedarray,4,splfixedarray,4,4,['splfixedarray']
semver,8,semver,8,10,"['sema', 'semver']"
slow query log,2,slow query,6,13,"['slow query log', 'slow query', 'slow log', 'query hang']"
auto increment,3,auto increment,3,3,['auto increment']
gitea,3,grafana,6,12,"['grafana', 'gitea', 'gitignore']"
manpage,3,man pages,4,7,"['manpage', 'man pages']"
lua,3,lua,3,3,['lua']
insert mode,8,insert mode,8,12,"['insert mode', 'insert']"
ghe,2,ghe,2,2,['ghe']
reusability,7,reusability,7,21,"['disposable management', 'reuse', 'reusability', 'disposable store', 'disposable']"
decoration,2,decorations,8,17,"['decorations', 'decoration', 'extras', 'cosmetic', 'miscellaneous']"
account management,7,account management,7,9,"['account management', 'accounts']"
microsoft account,2,microsoft,4,6,"['microsoft account', 'microsoft']"
extensibility,2,portability,20,22,"['extensibility', 'portability']"
codespaces,2,namespace,7,9,"['codespaces', 'namespace']"
multi monitor,5,multi monitor,5,5,['multi monitor']
toast,2,toast,2,2,['toast']
redux,3,redux,3,6,"['redux', 'reflow']"
partytown,3,community,14,17,"['partytown', 'community']"
polyfills,4,polyfill,9,17,"['polyfills', 'polyfill', 'parquet', 'mesh']"
sarif,2,musl,3,5,"['sarif', 'musl']"
inline,2,inline,2,4,"['inline', 'inline asm']"
duplicates,2,distinct,4,15,"['unique', 'duplicate', 'distinct', 'duplication', 'deduplication', 'duplicates']"
directory,5,directory,5,24,"['chdir', 'readdir', 'fs directory', 'directory', 'directory management', 'directory operations', 'temp directory', 'subdirectory']"
destructors,2,destructuring,4,9,"['finalizers', 'destructuring', 'destructors']"
bigint,2,math/big,2,4,"['math/big', 'bigint']"
internal representation,3,representation,4,7,"['internal representation', 'representation']"
limit,2,limits,3,7,"['limit', 'limits', 'limit operator']"
odr violation,3,odr violation,3,3,['odr violation']
kqueue,3,kqueue,3,3,['kqueue']
benchseries,2,benchseries,2,2,['benchseries']
xcontent,3,xcframework,3,8,"['xcframework', 'xcontent', 'xref']"
read,6,read,6,9,"['read', 'stale read']"
isolation,2,exclusion,4,8,"['escaping', 'exclusion', 'isolation']"
fragment,3,fragment,3,3,['fragment']
common,3,common,3,5,"['commonjs', 'common']"
abort signal,3,abort controller,4,10,"['abort signal', 'exit code', 'abort controller']"
keepalive,4,keepalive,4,6,"['keepalive', 'tcp keepalive']"
temporal sdk,2,temporal sdk,2,4,"['temporal sdk', 'temporal']"
brotli,2,brotli,2,4,"['brotli', 'bazel']"
pin ergonomics,2,ergonomics,4,6,"['pin ergonomics', 'ergonomics']"
file size,2,content length,4,13,"['file size', 'code size', 'large file', 'content length', 'large files']"
unwinding,5,unwinding,5,8,"['unwinding', 'unwind']"
unreachable code,17,unreachable code,17,17,['unreachable code']
implementation,6,implementation,6,12,"['implementation', 'implementation detail', 'incomplete implementation', 'not implemented']"
polymorphization,2,polymorphism,4,8,"['polymorphization', 'polymorphism', 'polymorphize']"
polonius,4,polonius,4,4,['polonius']
verbose,2,verbose mode,4,6,"['verbose', 'verbose mode']"
return type notation,2,return type notation,2,4,"['return type notation', 'return types']"
cell,2,cell,2,2,['cell']
mingw,3,mingw,3,3,['mingw']
chumsky,2,chumsky,2,2,['chumsky']
nix,2,nix,2,2,['nix']
non local definitions,2,non local definitions,2,2,['non local definitions']
waker,3,waker,3,3,['waker']
unnamed fields,2,unnamed fields,2,2,['unnamed fields']
cycle detection,4,cycle detection,4,4,['cycle detection']
tabs,3,tab management,5,17,"['tabs', 'tab', 'tab management', 'pinned tabs', 'tab completion', 'tab stops']"
ansi escape sequences,5,ansi escape sequences,5,7,"['escape sequences', 'ansi escape sequences']"
new instance,2,new instance,2,4,"['new instance', 'instanceof']"
view child,2,viewchild,2,6,"['viewchild', 'view children', 'view child']"
a11y,17,a11y,17,22,"['a11y', 'ui a11y', 'a11y issues']"
elements,2,elements,2,6,"['elements', 'metal', 'oxide']"
constraint,11,constraint,11,31,"['constraint violation', 'constraint', 'constraints', 'limitations', 'unique constraint']"
ninja,2,ninja,2,2,['ninja']
count nonzero,2,counter,6,8,"['count nonzero', 'counter']"
loss function,8,loss function,8,13,"['loss function', 'loss functions', 'mse loss']"
omegaconf,2,omegaconf,2,2,['omegaconf']
cusparse,2,cusparse,2,2,['cusparse']
feature flags,2,command line flags,5,15,"['feature flag', 'flags', 'command line flags', 'cli flags', 'feature flags']"
hardswish,2,hardswish,2,2,['hardswish']
int8,4,int8,4,7,"['int8', 'ime']"
scatter reduce,2,scatter reduce,2,6,"['scatter reduce', 'slice scatter', 'scatter gather']"
multinomial,3,multinomial,3,3,['multinomial']
reduction,5,reduction,5,9,"['reduction', 'lowering']"
sharding,4,sharding,4,13,"['sharding', 'shards', 'sha256', 'sha3', 'shard management']"
cutlass,2,cutlass,2,2,['cutlass']
layer norm,3,linear layer,4,7,"['layer norm', 'linear layer']"
ptrace,2,detectron2,2,6,"['detectron2', 'dtrace', 'ptrace']"
hud,2,hud,2,2,['hud']
matrix operations,2,linear algebra,15,27,"['linear algebra', 'matrix', 'matrix operations', 'matrix multiplication']"
strides,2,strides,2,4,"['strides', 'tensor strides']"
guard validation,4,guard validation,4,6,"['guard validation', 'guard failure']"
dynamic axes,4,dynamic axes,4,4,['dynamic axes']
pooling,2,pooled,6,14,"['pooling', 'max pooling', 'pool', 'pooled']"
torchelastic,2,elastic,3,5,"['torchelastic', 'elastic']"
gil,4,gil,4,4,['gil']
forward mode ad,2,forward mode ad,2,2,['forward mode ad']
differentiability,2,differentiability,2,2,['differentiability']
unmarshaling,4,unmarshaling,4,9,"['unflatten', 'unmarshalling', 'unmarshaling']"
storybook,2,storybook,2,2,['storybook']
version,5,version,5,18,"['v4', 'version', 'version bump', 'version conflict', 'v2', 'v3.x']"
grid,2,grid,2,4,"['grid', 'column']"
constants,6,constant,7,28,"['arbitrary values', 'constant', 'constants', 'constant evaluation', 'constant expression', 'constant time', 'generic constants']"
media queries,2,responsive design,4,6,"['media queries', 'responsive design']"
important modifier,2,modifier,2,4,"['modifier', 'important modifier']"
hardening,3,hardening,3,3,['hardening']
miniwallet,3,minio,4,7,"['miniwallet', 'minio']"
site management,2,content management,23,46,"['content management', 'management server', 'user management', 'site management', 'application management', 'bot management', 'traffic management']"
inflect,3,inflect,3,3,['inflect']
hugo build,2,hugo,15,28,"['hugo server', 'hugo', 'hugo features', 'hugo core', 'hugo build']"
colima,2,colima,2,2,['colima']
restart,10,restart,10,15,"['restart', 'remote restart', 'cluster restart']"
record,2,record,2,2,['record']
code of conduct,7,code of conduct,7,7,['code of conduct']
podman,4,podman,4,4,['podman']
application name,2,application,5,10,"['application name', 'application', 'create next app']"
workaround,6,workaround,6,8,"['workaround', 'bypass']"
lookup,5,lookup,5,11,"['lookup', 'lookup join', 'user lookup']"
synthetic source,5,synthetic source,5,5,['synthetic source']
memory limit,6,memory limit,6,12,"['outofmemoryerror', 'resource limit', 'size limit', 'memory limit']"
sigint,2,tdigest,3,7,"['tdigest', 'sigterm', 'sigint']"
spl heap,2,heap attack,3,7,"['heap attack', 'spl heap', 'heap profile']"
csv,5,csv,5,5,['csv']
translog,2,transpilation,5,7,"['translog', 'transpilation']"
circuit breaker,3,circuit breaker,3,5,"['circuit breaker', 'circuit breaking']"
multi line,2,multi line,2,4,"['multi line', 'multiline comment']"
ripgrep,2,ripgrep,2,2,['ripgrep']
replace,2,inplace operation,4,15,"['replace', 'replace into', 'search and replace', 'inplace', 'replacement', 'inplace operation']"
purity,3,purity,3,5,"['purity', 'purity check']"
fallback,3,fallback,3,7,"['fallback', 'fallback content', 'fallback function']"
contract analysis,2,contract,4,6,"['contract analysis', 'contract']"
load time weaving,4,load time weaving,4,4,['load time weaving']
support,5,support,5,12,"['support request', 'support', 'offline support']"
subscription,5,subscription,5,7,"['subscription', 'renewal']"
severity critical,3,severity critical,3,9,"['severity:minor', 'severity critical', 'severity/critical', 'critical']"
magma,2,quartz,2,6,"['quartz', 'pglite', 'magma']"
ghidra,47,ghidra,47,56,"['ghidra core', 'ghidra', 'ghidra feature', 'ghidra bug']"
symbol management,2,symbol table,4,8,"['symbol server', 'symbol table', 'symbol management']"
notes,8,note taking,10,39,"['onenote', 'note', 'new note', 'note taking', 'notes', 'note management', 'note editing', 'footnote']"
beta,2,beta,2,4,"['beta', 'prototype']"
tesseract,2,tesseract,2,2,['tesseract']
attachment,6,attachment,6,15,"['attachments', 'attachment', 'attach', 'mount']"
feishu,2,feishu,2,2,['feishu']
tracking,16,tracking issue,16,46,"['issue tracking', 'tracker', 'tracking issue', 'tracking', 'stats tracking', 'topic tracing', 'feature tracking', 'external issue tracker']"
labels,11,labels,11,16,"['labels', 'labels: api', 'labeling']"
jobs,2,job management,4,8,"['jobs', 'job management', 'matrix jobs']"
checkout,2,checkout,2,2,['checkout']
orgmode,2,orgmode,2,2,['orgmode']
login issue,5,login,7,12,"['login', 'login issue']"
video,4,video,4,4,['video']
makefile,4,make,5,11,"['makefile', 'make', 'run make']"
openblas,3,openblas,3,3,['openblas']
julia base,2,julia core,11,24,"['julia language', 'julia lang', 'julia core', 'julia stdlib', 'julia base']"
tuple,2,tuple,2,4,"['tuple', 'namedtuple']"
uuids,2,uuids,2,4,"['uuids', 'uuid']"
aws lambda,2,lambda,4,6,"['aws lambda', 'lambda']"
intermittent failure,2,transient errors,2,6,"['transient errors', 'intermittent', 'intermittent failure']"
monorepo support,3,monorepo,8,13,"['monorepo', 'monorepo support', 'mono repo']"
missing,4,missing,4,6,"['missing', 'missing classes']"
forward pass,2,backward pass,9,22,"['ref', 'backward pass', 'interception', 'forward pass', 'forward ref', 'receiver']"
magic methods,2,magic methods,2,2,['magic methods']
mhash,2,mhash,2,2,['mhash']
shebang,2,shebang,2,2,['shebang']
endianness,3,endianness,3,6,"['endianness', 'big endian']"
engine,4,engine,4,6,"['engine', 'read engines']"
pear,2,pear,2,2,['pear']
expat,2,interning,3,5,"['expat', 'interning']"
symfony,3,symfony,3,3,['symfony']
transitive analysis,4,transitive analysis,4,4,['transitive analysis']
stmt summary,2,summary,3,5,"['stmt summary', 'summary']"
badger,2,badger,2,2,['badger']
admin,2,admin,2,6,"['admin', 'admin panel', 'admin check']"
mutation,3,mutation,3,5,"['mutation', 'buffer mutation']"
hint,2,hint,2,2,['hint']
pruning,3,pruning,3,7,"['column pruning', 'truncation', 'pruning']"
charset,3,character set,6,11,"['charclass', 'character set', 'charset']"
callback,4,callback,4,4,['callback']
c,16,c,16,16,['c']
echomsg,2,echomsg,2,2,['echomsg']
quality assurance,5,qa,20,43,"['qa', 'quality', 'quality of life', 'quality assurance', 'quality control']"
